Comment	CommentID	CreateTimeStamp	Type	videoID	videoTitle
I have the same VR Headset but in black yes this does come in different colors I would assume it s a five below purchase since they obviously sell those there	UgxlDHlukmGFwvBcF7h4AaABAg	2018-12-02T03:07:47.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
what is the name of the game what you played	UgxOIxlSbC3NAl-nfXJ4AaABAg	2018-12-01T16:41:16.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
I don t know but what is dollars We pay in euro s no dollars	UgzMJQuQCZFNAa6u62Z4AaABAg	2018-12-01T16:30:04.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
nice one	Ugx6m4yqM3-ruxKkEUp4AaABAg	2018-11-28T07:37:04.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
I have both gear vr is like going from ps to ps	UgwqTcySHpqHZ72_Bjx4AaABAg	2018-11-25T16:26:44.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
So the vr is not made for the jewish nose Oy vey	UgyNmc2gnDIc6lIYQUB4AaABAg	2018-11-20T20:35:55.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Do HTC hive	UgzIZsxvjMlcqKFFwb14AaABAg	2018-11-16T21:53:17.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
I have a vr and a one I love both of them the it has a Bluetooth controller and fully compatible with cardboard and has a picture to scan with cardboard The has no controller but it is so good and I used it alot before I got the one	Ugx_UjOre_DVUQOyAtd4AaABAg	2018-11-16T20:44:16.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Is a knock off VR good enough instead of getting a Samsung Gear VR Maybe Depends on the person and their wallet Considering I got my Gear VR off of eBay for with free shipping it was wildly well worth the extra for the true balls to the wall VR experiences I m enjoying instead of the half assed feeling I get from the one	UgyVn17r_qlmWcgtKZN4AaABAg	2018-11-15T07:45:46.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Should I get vs sony RX vive	Ugz4fOY8eRGwrYedSSx4AaABAg	2018-11-12T23:46:37.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
The five dollar vr only work on google cardboard not on the software of gear vr which is awesome	UgxfJRJ-SbzYFKP7oUx4AaABAg	2018-11-12T08:34:38.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
thanks great review	UgyUisBq-6DewO-FNb94AaABAg	2018-11-12T07:38:00.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
This headset actually costs on Amazon i e something like not but thanks for the scam video title	Ugyg-hr4vCXgI8aApSF4AaABAg	2018-11-11T03:19:53.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
This thing can NOT cost unless chinese children were tortured to produce it which is probably the case The transport storage and packaging cost alone is probably	UgwcuEnkb-Ry2XjXlkl4AaABAg	2018-11-11T03:14:36.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
I got the one but I got it for without controller and with painting on it	UgyGwV9l8slufn03F5h4AaABAg	2018-11-02T07:40:33.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
You got quite a big nose boy	UgzUxqLbqU7dQKi9uXx4AaABAg	2018-10-30T11:42:59.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
You should work together with unboxtherapy	Ugwb__Ha5vWOnzz7SHB4AaABAg	2018-10-27T13:44:04.000Z	Comment	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Worth getting the Samsung one i have it	UgzlGnwQT8KswTC0uTt4AaABAg.8ZoK0cZ8ZnX8jFHcK4vW1X	2018-07-28T13:55:23.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Paul Bisca you too Paul	UgzlGnwQT8KswTC0uTt4AaABAg.8ZoK0cZ8ZnX8ZoLm4kf1hO	2017-11-11T04:18:59.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Wait for the new Oculus Quest	Ugz-FLgxeG-mAxngfRV4AaABAg.8oUrw7ELhMM8oVRNBaNgMJ	2018-12-06T03:05:23.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
It is from below	UgxlDHlukmGFwvBcF7h4AaABAg.8oL8THOmPRk8oMh3-67k3_	2018-12-02T17:38:00.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
anime boy i have one of those also Love it	UgzIZsxvjMlcqKFFwb14AaABAg.8nixYkpcCXd8nizKGDXRPd	2018-11-16T22:08:47.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Star Core i bought this headset at Below for dollars Not a scam They sell a similar one at walmart for bucks also	Ugyg-hr4vCXgI8aApSF4AaABAg.8nV59_IoK_68nV8-6LMXWo	2018-11-11T03:44:40.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Unbox Warehouse I didn t mean you re lying I meant this has to cost more than to produce from nothing to a finished product brought to your hands	UgwcuEnkb-Ry2XjXlkl4AaABAg.8nV4YmwktoD8oCVLNSwvpI	2018-11-28T18:34:31.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
I know I seriously paid bucks and people think I m lying Lol	UgwcuEnkb-Ry2XjXlkl4AaABAg.8nV4YmwktoD8o7plVe48TO	2018-11-26T23:05:31.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
it costs five dollars I bought it like two days ago	UgwcuEnkb-Ry2XjXlkl4AaABAg.8nV4YmwktoD8o7m6fl_ge2	2018-11-26T22:33:35.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Oy vey	UgzUxqLbqU7dQKi9uXx4AaABAg.8n15BqLsNwl8nt7vqnk6Aq	2018-11-20T20:45:06.000Z	Reply	fYfXBZGip1k	$5 VR vs Samsung Gear VR 2018.  How bad can it be?
Yeah yeah yeah but what s it like for porn	UgyrvcmH3iJ8queJj3F4AaABAg	2018-10-18T15:40:21.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Te regalo el paquete completo con raz n d q m s me v as	Ugwx1CLv6H9iJNSwIsZ4AaABAg	2018-10-06T22:55:58.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Overheating	Ugw84d-s-fjGX-6vkp94AaABAg	2018-08-27T00:45:19.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Lovely product Also check guys June Updated	UgwjUyj3PNTX6-SE_dR4AaABAg	2018-06-28T12:42:31.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
will it work with an LG	UgzXr3IYM9I6pJDoxiF4AaABAg	2018-06-08T20:25:12.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Has anyone tried playing yugioh on this yet	UgylN5iRk4Hjuin9XKV4AaABAg	2018-05-20T12:47:12.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
How do u fix blur Like pixels low resolution when i use this with my S Edge anyone know	UgxtaEDZznzR0Bp_aCR4AaABAg	2018-03-12T18:36:23.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Can it be used with spectacles onn	Ugzts5VXnS4OJvCJV9J4AaABAg	2018-02-23T07:13:50.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Good review thanks	Ugy84eKHSAMQtEsxnNF4AaABAg	2018-02-10T10:08:56.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
I wonder how many people buy it just for porn	UgwkJ770yCYET7eEDOt4AaABAg	2017-12-28T08:22:04.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
WTF ONLY FOR THOSE SAMSUNG DEVICES I JUST WON T BUY ANOTHER CELLPHONE FUCK SAMSUNG I have j	UgwP5UQDDZP1WqtVbkZ4AaABAg	2017-12-25T13:27:45.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
I have won of those	Ugwou_HSydGN8Q1v-n54AaABAg	2017-12-03T02:57:54.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Convert D Blu ray to Gear VR Galaxy Note Edition For Watching	UgwPqFkoTVk6GNhbTgd4AaABAg	2017-11-28T07:58:33.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
watching porn you mean	Ugw9J-EeTakmd_cnLNp4AaABAg	2017-11-07T09:07:50.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
I really enjoy this videos but I don t know how amazing to use d samaung Vr box Do you gave me d Samsung vr box	UgxnwVu17cOlUHRBy-F4AaABAg	2017-11-06T07:17:17.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
Prize	Ugy_NRGogqQOsPttfC94AaABAg	2017-10-11T17:41:29.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
gay review	Ugy9s9qomlAc47GkaKV4AaABAg	2017-09-25T01:47:25.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
People are psycho cuz using allot of cellphone now you want to make them fully mad for using this on eyes lol	UgxP3Ujhn6WSOCoAAlB4AaABAg	2017-09-24T22:30:25.000Z	Comment	LVX7iruysrM	Samsung Gear VR Review
This video is just putting everything down thats in it And alot of them are cool lol Dont get it	UgxOajhl0Bc0M3_JDRV4AaABAg	2018-11-28T23:33:09.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
greetings folks welcome to the matrix lol haha	UgxMS9cJOORzFvw2FZV4AaABAg	2018-10-14T21:45:50.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
VR very dangerous tech	UgxpgbStmdmvSldRz_J4AaABAg	2018-10-07T01:06:23.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Its bizzare how many times you say bizzare in a bizzare way	UgxnqwU6QE85hDGWPrN4AaABAg	2018-10-05T12:08:58.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
VRChat anyone	UgzCRN6QT9wtKlAT1P94AaABAg	2018-10-05T05:44:38.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
this video is shit	UgzcYGKfNulVAsZAyMl4AaABAg	2018-10-02T16:08:49.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Ok they lost credibility when they mentioned job simulator Have they even played it	UgwYA-14zO6YBeKYBt54AaABAg	2018-09-26T22:13:14.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
So where s the VR porn at	Ugw0_xHP2wpIB-2O-Yt4AaABAg	2018-09-26T12:54:45.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Because you could do anything you want too	Ugy8Yy8eYYlVPwvFK9Z4AaABAg	2018-09-17T05:45:48.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
why did you literally hate on every single thing if you haven t even tried it first dont judge a book by its cover	Ugyuz060tJAIQvTsbVx4AaABAg	2018-08-26T23:10:54.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Job porn lol	Ugw5WaKE5OL0nubXbfh4AaABAg	2018-08-13T20:48:11.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
guy forgets it gender swapping and molests another dude	UgxRg-RsuNTycWFXxbt4AaABAg	2018-08-06T17:48:14.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
facepalms Why is this narrator hating on VR so much Something tells me she s never used one in her life	UgyvjJyi5UozdH1Np114AaABAg	2018-08-06T04:51:52.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
This bitchhhhhhhhh is so negative you must be a boring person drop dead im going for it bitchhhhhhhhhh	Ugxyh0MFfHSrFfT47Ox4AaABAg	2018-07-28T01:11:43.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Migraine simulator is my kind of game	UgxAEqIDNbPreligpGZ4AaABAg	2018-07-18T21:50:45.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
AR would be better for eating out Just overlay a jungle or whatever you want while eating	UgzwyNWDe9rU72qEoJ14AaABAg	2018-07-10T20:11:30.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Job simulator is just a sandbox in a job setting	Ugwat7ut6qKbc5lGXHR4AaABAg	2018-07-04T18:17:38.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Job sim is hilarious so stfu	Ugw7pxwBGqRoszglnot4AaABAg	2018-06-08T22:19:09.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Offended by job sim It is a fantasy job YOU CAN PUT DONUTS AS CAR HEADLIGHTS	UgxnTfsQZE3ddgmksXh4AaABAg	2018-06-05T19:28:24.000Z	Comment	6yqSTeQ8iyU	10 Bizarre Things You Can Do With a Virtual Reality Headset
Is it only on samsung phone working	UgwCh1gegeMI9Zg1k654AaABAg	2018-12-07T23:45:50.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Can this be used with the Galaxy A please	UgwV0Cux-SohjxL40lx4AaABAg	2018-12-07T21:15:16.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Does it have to be a samsung phone in order for it to work	UgzroKTgs2k1KFrY0KN4AaABAg	2018-12-07T21:00:54.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Does vr suport on a plus	UgzWaYhnHaAalrgVI194AaABAg	2018-11-25T16:52:46.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Is it only for Samsung Galaxy	UgzSzKrumV9cpn1QVnl4AaABAg	2018-11-13T05:23:25.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Thank you bro for your information	Ugzi0LwUjfeK_z3HS4J4AaABAg	2018-11-03T19:10:03.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
i have s edge and i dident becomme tha APP ON VR	Ugz3RMKjdS2Hpwud-5V4AaABAg	2018-10-08T19:20:56.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Best i yo view un muy love ayer bexboguf	UgzhntkI2SO_ZQyambN4AaABAg	2018-10-06T23:05:47.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
another paid biased review where he just mentionsit s not that sharp without further elaboration	UgxLjtBtr3kuK4Zlm514AaABAg	2018-09-28T17:25:25.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Can I set up gear vr again in my S which is already set up in s edge	UgxYcMg8MXBAOws0FQN4AaABAg	2018-09-20T03:54:34.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Cant find the app Plz help is that in build on s	UgzrcL3C3JhLeIRn6eN4AaABAg	2018-09-03T03:02:57.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Dis channel is dum	UgwopPDw1dHd2LMwdRB4AaABAg	2018-08-13T15:48:32.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
I don no sir go to play stor download ples sir I m watg for you	UgwLwS3mPvmwr_CpLLN4AaABAg	2018-08-06T14:23:56.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Hou mouch is bro	UgxVPrGuk-ZUdwoC8sR4AaABAg	2018-08-04T11:21:52.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
This shit has fucked my phone up	UgywqDqBC71tRqSXjlp4AaABAg	2018-08-03T00:36:41.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
How do i change the screen rotation cause it feels weird	UgyHV1uzavt9GemHxkh4AaABAg	2018-07-25T23:49:29.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Am i the only one who knows you can get this for like dollars	UgzOxZOCPot25gfGFYB4AaABAg	2018-07-21T00:22:52.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Kuty	UgxS9Ir1Sd7sF2riHvx4AaABAg	2018-07-20T11:59:19.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
Vr box samsung j pro mein chale ga plzz jaldi reply dena	Ugx8CmLivkUxLf-yH954AaABAg	2018-07-18T08:57:17.000Z	Comment	GJleNSCdvWI	Samsung Gear VR SETUP & REVIEW with Galaxy S7 & S7 Edge (4K)
BORING	UgxNFLI-ipKcWFuzVEl4AaABAg	2018-12-06T23:46:01.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
He says the htc vive but its a vive pro	Ugxx3kyvcEageXedMhx4AaABAg	2018-12-05T01:05:15.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
I have PS VR its amazing i fight in the game it s amazing all those VR s are amazing	UgyCOUcW1WJToh9Hc_14AaABAg	2018-12-01T23:50:29.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
But can you watch porn with them	UgxnhyaaYBAq7aVetqJ4AaABAg	2018-11-30T13:20:25.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
Samsung phones are so slippery It s like they make them on purpose so you will drop them and break them Wouldn t dare to by anything by them when they have that strategy to earn money	UgyXfoDtNCyIMveYuWZ4AaABAg	2018-11-28T04:47:31.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
does the samsung vr thats shown first in the video work for pc or is it strictly only for phones	UgzutxkMALn_tBr_xZZ4AaABAg	2018-11-26T07:58:37.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
Day dream does not work for google pixel XL	Ugw2-XTj0lX2gXGuvQR4AaABAg	2018-11-25T16:51:47.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
Lol i got an ad for playstation vr for this video	Ugz6s-zn6BoaSMHA_Bh4AaABAg	2018-11-25T14:21:50.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
I need a Virtual Escape no one will get it	UgziNRPBSIeP7nqGcoN4AaABAg	2018-11-25T04:33:35.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
this list cheeks	Ugw0Qrx0SgNoa1A-09V4AaABAg	2018-11-24T06:06:46.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
this intro was the best bait in youtube so far	Ugwe9AIrdZ-kM4c8lZd4AaABAg	2018-11-23T15:23:03.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
No mention of a windows mixed reality headset They are cheap and very easy to setup Plus full vive support	UgzEV5mckxJu7CQn4054AaABAg	2018-11-11T14:10:20.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
What no pimax on your list Did you even do your homework before you made this video	Ugzono4kSNSVDkyGktx4AaABAg	2018-11-11T02:01:27.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
m kemmel	Ugy2THohLMiug8oO9JF4AaABAg	2018-11-04T17:44:43.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
K the vive pro was a big letdown and RIP off should not be on this list	UgxsHKXsxflkyysSQ-B4AaABAg	2018-10-29T09:40:15.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
I d argue that the Rift is much better than the Vive Not to mention the daydream being trash compared to the Go Also the WMR I doubt this guy has even tried any of these headsets	Ugzpik60IIST2fQRSFF4AaABAg	2018-10-28T08:05:30.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
those are years old headsets wtf	Ugw4TMquWnoXHWCQCHt4AaABAg	2018-10-21T19:26:21.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
Negative vote here Not a single word about WMR This video feels so sponsored by HTC In other reviews Samsung Odyssey beats Vive Pro in overall and in price Vive Pro made some mistakes has same lens from Vive and poor earphones And some people even asked why it s blue and plastics most headsets are black or dark gray color That is more neutral and nicer You missed too much VR changes in the world Big fail for May video	Ugyg0KlRaRTd28a-5wV4AaABAg	2018-10-04T18:01:36.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
Why are freakin mobile headsets in a list with pc headsets	Ugyb-IJibMWsaU6xu094AaABAg	2018-10-01T08:43:30.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
This video is BS	UgwSmPRsGai7eP5StEh4AaABAg	2018-09-20T18:21:26.000Z	Comment	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
No need to get that maybe vive pro does a better HD quality graphics but there oculus quest that has same resolution	UgxsHKXsxflkyysSQ-B4AaABAg.8mzIM51yAAU8nWcgdljLV5	2018-11-11T17:40:52.000Z	Reply	BRdcLVPmDWA	TOP 5: Best VR Headset 2018
Wtf	UgzTMoYprFEu3t-qGcd4AaABAg	2018-11-11T14:19:43.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Safe sex	UgxWECJgAafbkBh2-g54AaABAg	2018-09-26T23:27:35.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Lmao off the last part made me laugh	UgyUd_IkNWerl0omm9h4AaABAg	2018-09-06T22:56:36.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Amazing Genius	Ugyx0jwg_WVotd-BPUB4AaABAg	2018-08-20T03:40:35.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
I got to make one of those	UgzGOb8OTLxUbYJuhVR4AaABAg	2018-08-03T07:50:46.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
That s inaproproate	UgyNdSDyUY-JkYI63wp4AaABAg	2018-06-27T14:45:24.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Why would anyone ban this This is the funniest shit I ve seen for an advertisement I d be more opt to buy a product with this type of sales pitch than all this watered down pussified garbage that s out now I bet Samsung s sales went up a little bit due to these ads	Ugx2obSrNweAaDlIvXl4AaABAg	2018-06-20T11:06:21.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Non PC vs PC lets stick to non PC	UgyNDbor_VlG1OpkwvJ4AaABAg	2018-06-11T08:34:25.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
So fake	Ugy3Pi-FtO5LVs5jVnB4AaABAg	2018-06-03T21:37:12.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Funny	Ugw4zW1DYXOrrYlX_FJ4AaABAg	2018-05-24T00:40:03.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
That s the s edge	UgxoCIx6PwlPq_P_Jot4AaABAg	2018-05-19T16:24:27.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
xxxocm	UgxtgNmAu2pnk5oioyx4AaABAg	2018-05-13T12:19:33.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
xxxocm	Ugw_A4s9CnBIkBv1Wxx4AaABAg	2018-05-13T12:19:23.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
xxxocm	UgyZ-YObWQE3zUn9scV4AaABAg	2018-05-13T12:19:03.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
xxxocm	UgzNCwf2F250MDt_J0N4AaABAg	2018-05-13T12:18:27.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
LMAO	UgwheSUAFhNGR6ZPbGV4AaABAg	2018-05-05T21:49:17.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
ahahahaha	UgyhPF8We3-q7ekmu3p4AaABAg	2018-04-25T16:13:38.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
clplak	UgwS0LqfexssEtx6qAx4AaABAg	2018-04-24T15:54:16.000Z	Comment	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
MrMosdef kamia	UgyNDbor_VlG1OpkwvJ4AaABAg.8hLgXJoAW9l8hTE8J2bteE	2018-06-14T06:51:30.000Z	Reply	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Charles miller jhjhbbn	UgxoCIx6PwlPq_P_Jot4AaABAg.8gRJ1vEIaWN8hMCPqft3z7	2018-06-11T13:21:45.000Z	Reply	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
xxxocm	UgzNCwf2F250MDt_J0N4AaABAg.8gBQ6qMOlnv8gBQ8aGgnYI	2018-05-13T12:18:40.000Z	Reply	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
ZAKA it	UgyhPF8We3-q7ekmu3p4AaABAg.8fTUig5SA4q8i3uKkGnPGB	2018-06-29T07:20:05.000Z	Reply	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Zara	UgyhPF8We3-q7ekmu3p4AaABAg.8fTUig5SA4q8g25KWn2qHA	2018-05-09T21:23:39.000Z	Reply	KpWEWDVnHgU	Samsung Galaxy S9 Plus Gear VR Commercial (Banned)
Buy Gear VR Black Friday Deal	Ugzj8HHzidi0ddCT6414AaABAg	2017-11-23T15:40:16.000Z	Comment	6GA5oIy9ONo	Gear VR + Galaxy S7: Riding Roller Coasters @ Six Flags
Is it harm to the eyes	UgyP4FS8XiNGSaKDtbl4AaABAg	2018-08-25T20:33:37.000Z	Comment	6GA5oIy9ONo	Gear VR + Galaxy S7: Riding Roller Coasters @ Six Flags
Haha this is was funny	Ugyk2eU7uocY8AQGFQp4AaABAg	2018-07-15T12:28:04.000Z	Comment	6GA5oIy9ONo	Gear VR + Galaxy S7: Riding Roller Coasters @ Six Flags
