Comment	CommentID	CreateTimeStamp	Type	videoID	videoTitle
This is da best game in nfl history and best comeback in nfl history	Ugx6iwxbfRXKf-_BMll4AaABAg	2018-11-10T15:47:39.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
Heads Game Blouses	UgyFwMvQmggGz2PA37J4AaABAg	2018-11-10T09:08:48.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
They never gave up	UgxoO1xROVjPl4WAnE14AaABAg	2018-11-09T01:33:49.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
James Lewis WTF	Ugy70exiRUhUaQukJ6Z4AaABAg	2018-11-08T17:28:36.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
you re the fucking greatest damn right Tom Brady is the GOAT	UgzUJYiBS8VbAQa03q54AaABAg	2018-11-05T06:43:00.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
The ball barely crossed the goal line on that last two point conversion	UgzL1y8KWjTHZi7PKtB4AaABAg	2018-11-02T18:46:23.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
i have to go to a patriots game to see the greatest of our generation play live	UgwqWByd5l9pYrdXw3h4AaABAg	2018-10-27T06:19:07.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
How can you not love Tom brady dude is humble until the end	Ugy1LaeddvCdTZM5MBh4AaABAg	2018-10-26T01:16:22.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
Meanwhile Giselle drops her dollar phone and breaks it	UgwlGeZ3qTHIWM0_Kk94AaABAg	2018-10-22T12:48:11.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
Unbelievable how quickly Brady makes the read of who will be open first on this play He notices everyone is pressing so I m assuming whatever he s yelling is telling the receivers hey just try and beat your man and I m going to get it over their head And it s amazing how quickly he finds the man first off the ball and how perfectly it s placed	Ugz2kP6YsMOoSq_TJMZ4AaABAg	2018-10-20T18:51:37.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
Belichick so smart he s chewing clock in the rd quarter down	Ugy9sSMR5SE9zTc6GP54AaABAg	2018-10-20T18:39:50.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
Bill Well we have to be perfect They nearly where	UgziZK8nOy5cr-rO5Pd4AaABAg	2018-10-19T12:14:56.000Z	Comment	udimh5GEiJI	Superbowl 51 Second Half 2017
You guys want some grapes	UgyFwMvQmggGz2PA37J4AaABAg.8nT8IEVGiVn8no8eLtjzZG	2018-11-18T22:15:15.000Z	Reply	udimh5GEiJI	Superbowl 51 Second Half 2017
Doesn t matter if you win by an inch or a mile Winning is winning	UgzL1y8KWjTHZi7PKtB4AaABAg.8n9_1YW_LA78nOtRy9r5se	2018-11-08T17:33:21.000Z	Reply	udimh5GEiJI	Superbowl 51 Second Half 2017
