Comment	CreateTimeStamp	Type	videoID	videoTitle
Which song is used at Belgium in this video	2018-12-05T16:31:32.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
music around anyone	2018-12-05T15:21:47.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Music during Baku gp	2018-12-05T14:12:42.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Hold on a minute That was my favourite quote of the season That Makino charge was really special to watch	2018-12-05T12:11:32.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Anyone else not real impressed with Lando	2018-12-05T08:29:01.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
bumper cars	2018-12-05T05:47:39.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
F season needs to be races longer	2018-12-04T20:21:34.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Make f cars smaller and lighter like these again current f cars are so heavy	2018-12-04T18:46:06.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Why is there so much lock ups and bsd starts Are this cars that hard or more sensitive to inputs	2018-12-04T15:50:50.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
ANNOYING SHOUTING COMMENTATOR	2018-12-04T15:36:18.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
F F	2018-12-04T15:25:48.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Those flame thrower V s	2018-12-04T14:01:43.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
The F commentary team NEVER disappoint	2018-12-04T11:14:56.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Artem Markelov is some driver Hope to see him in F in the future	2018-12-04T10:35:18.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Why f has two race in each circuit	2018-12-04T10:25:21.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
The F is shit compared to this	2018-12-04T10:16:59.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Honestly the best thing F could do for promotion is broadcast their races live on the F YouTube channel I would watch them and I think s of thousands of others would too	2018-12-04T08:24:02.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Anyone does know the f bordcast on the internet like f	2018-12-04T08:21:48.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
races per circuit confused here are the f rules On Friday drivers have a minute free practice session and a minute qualifying session The qualifying session decides the grid order for Saturday s race which has a length of kilometres miles During Saturday s race Feature Race each driver must complete one compulsory pitstop and must use at least one set of each specification of dry weather tyres Sunday s race Sprint Race is run over kilometres miles The grid is decided by the Saturday result with top being reversed so the driver who finished th on Saturday will start from pole position and the winner will start from th place The exceptions to these rules are the Monaco and Budapest where the Feature Race is run over km miles and km miles respectively and the Monaco Sprint Race where the race is run over km miles	2018-12-04T07:52:27.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
You Feel Alive	2018-12-04T06:45:37.000Z	Comment	3LhxPqTfMxM	F2 Highlights | 2018 FIA Formula 2 Season Review
Leclerc s prowess is undeniable now because he nearly got a podium from this race In A Sauber	2018-12-06T03:55:50.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Hi Can we access tire usage over the weekend or at least during the race Where Never seen it before And pit stop time With it maybe we can argue each other validly	2018-12-05T23:20:00.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Can u give one r de in this ferrari cars are my life but no one can help me can u give just one ride	2018-12-05T23:02:34.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Let Alonso and Max in the same car That would be fun	2018-12-05T07:18:07.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
I m going to bloody miss Fernando Thanks for the memories	2018-12-04T23:27:45.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
My experience	2018-12-03T23:02:19.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Hemolten is better dan max verstapen	2018-12-03T15:03:49.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Leclerc on ricciardo was a beautiful one considering the cars they drive Should have been here	2018-12-03T07:07:53.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
So did Nicos rear tire catch on the fron tire of another car and just throw itself That was insane	2018-12-03T05:43:16.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Mercedes	2018-12-02T15:19:18.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Williams	2018-12-02T15:12:02.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Noticed you disabled comments on some of your other videos you Nazi fucks Millions didn t die in World War so you could get in the way of freedom of expression This Youtube channel is a disgrace to Formula	2018-12-02T13:32:37.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
I will miss Fernando	2018-12-02T10:41:30.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
goodbyefredandoalonso	2018-12-02T04:42:50.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
sebastian Vettel	2018-12-01T20:15:44.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Teams like Ferrari Williams and McLaren don t have technical guru that s why Ferrari Williams and McLaren will not win the championship	2018-12-01T13:59:37.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Im pretty sure Bottas didnt see Max xD	2018-12-01T13:34:05.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Accidents are moments	2018-12-01T10:40:42.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
Crazy fast pitstop with Verstappen RB is so good in that wow	2018-12-01T09:47:41.000Z	Comment	KMcSGDJoS7o	2018 Abu Dhabi Grand Prix: Race Highlights
I ve missed a decade of f what s this new poop with allowing these Red Bull drivers to dive bomb constantly	2018-12-04T20:50:39.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
dirtiest redbull	2018-12-04T20:04:11.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
F sem gra a	2018-12-04T18:57:09.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Una testata in faccia ad Ocon ci stava	2018-12-04T14:21:26.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Ese hijo de put verstappen es muy bruto jajajajjajaj	2018-12-02T22:01:55.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Dear formula and liberty media please allow the full race to be shown now the season is over and I want to watch all the races again all I have is bloody highlights And it s not long enough please sort this out	2018-11-29T22:07:37.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
I swear Grosjean hits someone at the start of every race	2018-11-29T15:07:21.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
I really miss the Director s Cut version of these	2018-11-26T04:19:00.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
hamilton world champion	2018-11-25T03:08:17.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Jeez man I was getting happy for a verstapen win but like always he s never lucky	2018-11-22T22:17:46.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
in my opinion it was the verstappen that hit ocon	2018-11-22T04:16:52.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Max Verstupid the true idiot pretty much every race Like Hamilton was years ago he has otherworldly talent but zero brains HAHAHA When and if he matures he should be a world champion P S the apple does not fall far from the tree	2018-11-21T00:38:12.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
from my point of view Verstappen victim of himself not ORCON fault	2018-11-20T22:09:05.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Fack Hamilton forca vettel	2018-11-20T02:24:47.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Verstappen was flying	2018-11-20T00:28:47.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
How could you not include the Rosberg Karthikeyan crash	2018-11-19T22:41:31.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Vettel Britta d the championship I hope people get the reference	2018-11-19T19:41:29.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Poor Verstappen	2018-11-19T12:29:44.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Christ Hamilton is absolutely incredible I hate him So much	2018-11-19T07:43:39.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
Pro wrestling on fuel ejection yay Merc won Made a mediocre driver a x champ Nice job F you have a moronuc following	2018-11-19T02:35:55.000Z	Comment	o5pdLO9irzY	2018 Brazilian Grand Prix: Race Highlights
boring	2018-11-29T21:24:43.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
wait what Bottas got lapped by Verstappen	2018-11-29T16:17:46.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
That s how you win after selling your soul to the devil	2018-11-29T01:04:36.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
What a race If you want to see more photos and videos from this game then head over to Amondo	2018-11-19T13:00:25.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
Lewis wiped smile off Sebastian s face	2018-11-19T12:23:20.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
se acabo la formula en mexico jejejeje el reportaje de proceso dice la neta como va hacer negocio para mexico si las ganancias se las lleva el gran circo si tienes dinero preparate renueva tu visa pasaporte y compra boletos para el gran premio de austin como dijera alguien vaca que no da leche al matadero promocion turistica ni que mis huevos o si ahi estara el tren maya es mas muchos ni conocemos estos lugares donde va a circular el tren el costo del boletaje es para las arcas del gran circo me pregunto no le pierden primero es mexico luego mexico y al final mexico ademas todo es carisisisisismo solo afuera la mercancia pirata es demasiado cara asi que mejor es finiquitar este evento y mejor invertir el dinero en reacondicionar poca madre ciudad deportiva son mas de millones de dolares ufff quedaria chingona ciudad deportiva con una inversion de este tama o y eso si correr a chingar a su madre a todos los marihuanos que se reunen ahi a fumar compra venta de mota y ya bien marihuanos hacer ejercicio	2018-11-18T23:14:45.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
km h WOWW	2018-11-18T21:05:16.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
hamilton your showoff	2018-11-15T19:15:30.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
vandoorenisabeast	2018-11-12T18:20:48.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
hamilton suckt dicks verstappen times better klootzakken Verstappen should won brasil if it wasent by Hamilton bff ocon teamordersfortewin	2018-11-12T18:20:13.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
that s how I taught you Will Smith	2018-11-10T07:01:52.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
Please get us live races on the streaming app in Australia Foxtel can go suck it They are too damn expensive for no content	2018-11-10T00:42:43.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
Searching for the Crashtapoen comments	2018-11-09T19:21:38.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
Max verstappen	2018-11-09T18:58:59.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
Mclaren this renault engine is the biggest crap Ricciardo hold my beer	2018-11-08T19:53:24.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
And just as every year the most cheater wins Obviously I m talking about Hamilton and Verstappen Ricciardo and Bottas are class drivers but very overshadowed by their team mates As always Ferrari you re gonna win next year yeah sure	2018-11-08T13:29:25.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
WTF IS THIS SOUND F NOW A DAYS IS WEAK WTH ITS LIKE TOY CARS UNLIKE IN MS TIME THE SOUND OF THE ENGINES ARE ROARING	2018-11-08T09:50:29.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
Absolutely well done Max amazing driving greetz from Belgium	2018-11-08T09:42:21.000Z	Comment	d1-VK12FZhs	2018 Mexican Grand Prix: Race Highlights
Bottas should ve won this Bet management told him to give it to hamilton	2018-11-29T01:23:29.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
Vettel Fighting With Herself Instead Of Hamilton Kimi This Race Shows Why He Is Champion	2018-11-19T05:16:08.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
hamilton showoff	2018-11-17T19:19:48.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
AMAZING	2018-11-17T19:14:36.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
Yes Hamilton is the fastest and skilled so Hamilton for me	2018-11-17T16:33:52.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
This was an amazing race if you want to see more photos and videos you can see them all here on amondo	2018-11-02T16:48:42.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
MEXICHANGOS SALTUMOROS FRIOJOLEROS	2018-11-02T03:02:52.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
Man it s really frustrating being a Ferrari fan	2018-10-31T19:21:10.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
GP F	2018-10-29T05:49:46.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
That defensive move by perez was top notch	2018-10-27T08:25:37.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
Gahhh Seb makes me so mad sometimes He just makes stupid unnecessary and risky moves when he doesn t need to i don t understand Lol	2018-10-26T06:21:59.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
i would like to watch f but i think hamilton always won the race	2018-10-26T04:13:40.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
Excellent news and good luck Nasser Qatar dakar rally	2018-10-24T18:17:04.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
To be honest I am sick and tired of Mercedes winning almost every single race they enter It s either them or one of the other two big teams Ferrari and Red Bull Makes for boring entertainment	2018-10-23T13:42:09.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
surely Ferrari has something that allows them to be faster than the rest	2018-10-23T01:03:50.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
Campe o como nunca valeu Hamilton n mero um	2018-10-21T21:40:59.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
F is boring as ever what a waste of time	2018-10-21T05:01:59.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
Ridicolous those differences	2018-10-20T23:24:53.000Z	Comment	cRTmuPOhaIA	2018 Japanese Grand Prix: Race Highlights
This is the kind of race the US needs if it wants more f events I think maybe we should get races a year in the future	2018-12-05T13:26:13.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
For the first time in yea Races Raikkonen wins oops he was gonna say years	2018-12-04T15:02:30.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
I witnessed this nail biting GP live and loving it again and again watching this Grande Kimi Grande	2018-12-04T11:35:22.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
Still best day of the year	2018-12-04T03:31:04.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
Forever kimi	2018-12-04T01:48:17.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
if you want to get someone to watch F show him this	2018-12-03T15:04:01.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
there is a plane	2018-12-03T13:07:06.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
Best moment in F Kimi wins	2018-12-02T12:17:37.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
Maybe it s going to be the last win kimi get but it ll remember forever as a spectacular race from him	2018-12-02T05:32:00.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
what made the race so good was the fact the teams got no data from free practice since it was raining during it i think there should only be one practice session so drivers can get a feel for the track and get some data but not to the point where the race is predictable	2018-11-30T00:39:36.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
BWOAH	2018-11-29T14:07:31.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
Didn t vettel quality p	2018-11-28T13:30:11.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
best race in i will miss him a lot	2018-11-27T22:21:52.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
If you want to see more from the United States Grand Prix then you can find more photos and videos over at Amondo	2018-11-27T13:52:04.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
The best race of whole season Grande Kimi	2018-11-26T20:26:18.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
I miss sounds	2018-11-26T16:36:04.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
Anyone else watch this after Abu Dhabi	2018-11-26T03:27:53.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
mercedes stupid kwkwkwk	2018-11-25T15:21:11.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
the fucking best part Forza Ferrari hahahahaha	2018-11-25T03:52:22.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
something is wrong v	2018-11-25T03:46:16.000Z	Comment	PNwPpqaLE60	2018 United States Grand Prix: Race Highlights
Yep	2018-12-02T17:13:26.000Z	Reply	PNwPpqaLE60	United States Grand Prix Race Highlights
John Makkin me	2018-11-28T06:20:27.000Z	Reply	PNwPpqaLE60	United States Grand Prix Race Highlights
AND MONZA GOES WILD	2018-12-02T12:03:48.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
I m a Mercedes fan but Kimi should ve won At least Kimi won in US	2018-12-02T00:59:18.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Fckin hamilton such s dirty driver	2018-11-29T22:04:03.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
commentator piece of fucking bitch twat Moron he cant shut up piece of shit son of a bitch We dont need your shit from mouth We need to listen voice of race Fucking son of a whore	2018-11-29T03:26:02.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
New engine for Daniel but they switch with Max	2018-11-27T16:54:26.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Overtake of for me what a fantastic move by Kimi on Lewis	2018-11-26T13:46:19.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Verstappen spoilt little brat	2018-11-26T11:38:33.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Crashtappen can t overtake without touching other driver amazingly consistent LOL	2018-11-26T11:16:36.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Eh le bestemmie sono partite e continuano anche adesso	2018-11-25T15:12:24.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Luwis dont like leaving a world in the mouth of vettel fan lolzzzzz	2018-11-25T09:31:08.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Wonder How much Dem Rases Ferraras Boboli Clatis wd pay Ballsman drv dem Need sm Big Balls on Dem Pretties	2018-11-15T19:46:20.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Ballsman man Who cn drv lk him Jettman Vettel No Thank You Bottman Bottas No Thank U Rake it man Raikkenon No Thank U Whoelse Don tman Alonso Naw Ballsman dn him Up whn he jst cme F So Who lft Smileyman Ricciardo Doubt dat Myb aft he gts sm Excorsis Or myb it s d Car dat needs it Now Smileyman is Sadman mght turn Churchman if smtg really Crazy hap w him at d lst race like Big Crash	2018-11-15T19:37:09.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
bye vettel	2018-11-13T14:44:39.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Hamilton imbarazzante	2018-11-13T11:32:32.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Prediction I bet Ocon wrecks Max at some point before the end of the season	2018-11-13T02:49:38.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Hamilton is the best man forever	2018-11-10T06:45:50.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
What a kiling race	2018-11-08T11:23:19.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
was when I started watching with my father	2018-11-08T10:04:27.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Vettel and Raikkonen are my favorite	2018-11-08T10:01:16.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
I love F	2018-11-08T10:00:23.000Z	Comment	9d1ppvK9npY	2018 Italian Grand Prix: Race Highlights
Another one big cry Ferrari fan idiot You can t understand and you will never understand that Hamilton is one of the best drivers of all time He will break all the records And you will still cry for years a lot years Why Hamilton hurt those people why no I m kidding keep it up and give us a lot of enjoy and happiness from your wins and polls FORZA MERCEDES FORZA LEWIS HAMMER TIME	2018-11-30T14:36:29.000Z	Reply	9d1ppvK9npY	Italian Grand Prix Race Highlights
Why	2018-11-29T22:24:13.000Z	Reply	9d1ppvK9npY	Italian Grand Prix Race Highlights
Me too i watch f for first time at with my dad	2018-11-13T08:44:58.000Z	Reply	9d1ppvK9npY	Italian Grand Prix Race Highlights
Esse P rez um animal aff	2018-12-03T11:13:18.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
The F ferrari ai are better at strategy than the real life Ferrari	2018-11-17T14:27:16.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
When I was there i got no tickets because it was sold out so i decided to watch near the track on marina square then the race was so boring when hamilton keeps winning all the time	2018-11-15T07:12:39.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Hamilton is world champion Perez is really idiot	2018-11-12T14:13:25.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
welcome to Vietnam	2018-11-12T04:34:14.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Ae VN i m danh ch ng ta s p c xem th c t r i	2018-11-08T09:28:08.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Hey Pink	2018-11-07T18:12:48.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Excellent job and professional services Nasser Qatar dakar rally	2018-11-02T06:00:24.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Excellent news and good luck Nasser Qatar dakar rally	2018-11-02T06:00:16.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Lewis Hamilton congratulation	2018-10-30T13:30:32.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
I would be there soon maybe wait for me Singapore	2018-10-30T13:28:41.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Aguante red bull	2018-10-21T00:15:24.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Perez Stoopid driver	2018-10-19T09:59:34.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Apakah gua satu satunya orang yg nonton F karena ngebucin Divi	2018-10-18T03:07:53.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Perez and Ocon must hate each other	2018-10-16T00:44:33.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Why is Vettel overtaking Verstappen on the straight whilst the yellow flag period If I got something wrong please reply to my comment	2018-10-15T16:27:33.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
and the Award for Maldonado of the day goes to PEREZ	2018-10-14T13:52:14.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Verstappen situation in pitlane same as vettel in what an irony	2018-10-11T13:31:50.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
I dont like F but welcome to my country sorry for the small circuit	2018-10-11T12:02:43.000Z	Comment	hm-AmaCaSOs	2018 Singapore Grand Prix: Race Highlights
Are we racing or following fucken team orders	2018-11-30T14:06:56.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
A normal day where vettel choked	2018-11-29T22:32:08.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Wait so its OK when Mercedes does team orders but not when Ferrari does them Some of you ppl and formula are hypocrites Ferrari were fined last time they did exactly what Mercedes did here at the least Mercedes should have been fined	2018-11-28T15:34:47.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Vtb russian gp for good luck for lewis hamilton	2018-11-08T11:33:27.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Wait since when do bottas and Hamilton drive for ferrari	2018-11-08T07:38:11.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
To the hater suck it	2018-11-08T02:12:13.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Team mates hence team sport	2018-10-25T12:22:25.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Excellent news and good luck Nasser Qatar dakar rally	2018-10-24T12:37:35.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Excellent news and good luck Nasser Qatar dakar rally	2018-10-24T12:37:30.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
PUTIN THERE LEWIS	2018-10-23T02:04:05.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Croft s Murray Walker impersonation is getting better all the time	2018-10-18T21:56:36.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
New to f why do Merc always ask Bottas to let Hamilton pass Wtf	2018-10-18T19:02:51.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
Valtteri it s James	2018-10-16T13:01:46.000Z	Comment	jnRCF08PwIU	2018 Russian Grand Prix: Race Highlights
